Ticker,Market Cap,Industry
TDF,,
TDG,17517000000,Aerospace & Defense
TDIV,,Exchange Traded Fund
TDOC,3160361000,Healthcare Facilities & Services
TDS,2854031000,Wireless Telecommunications Services
TDTF,,Exchange Traded Fund
TDTT,,Exchange Traded Fund
TDW,694832600,Oil Related Services and Equipment
TDY,7114689000,Electronic Equipments & Parts
TEAM,14728800000,Software
TECD,3101492000,Computer & Electronics Retailers
TECH,5576882000,Biotechnology & Medical Research
TECK,15483580000,Integrated  Mining
TECL,,Exchange Traded Fund
TECS,,Exchange Traded Fund
TEDU,544487200,Business Support Services
TEF,47041730000,Integrated Telecommunications Services
TEGP,3849264000,Oil & Gas Transportation Services
TEI,,
TEL,32955090000,Electrical Components & Equipment
TELL,2448674000,Oil & Gas Exploration and Production
TEN,2401530000,'Auto Truck & Motorcycle Parts'
TENX,8751130,Biotechnology & Medical Research
TEO,2912798000,Integrated Telecommunications Services
TEP,3150893000,Oil & Gas Transportation Services
TER,7409671000,Semiconductor Equipment & Testing
TERM,,Exchange Traded Fund
TERP,1623023000,Electric Utilities
TESS,153502200,Communications & Networking
TETF,,Exchange Traded Fund
TEUM,123774200,Software
TEVA,21909290000,Pharmaceuticals
TEX,3092440000,Heavy Machinery & Vehicles
TFI,,Exchange Traded Fund
TFLO,,Exchange Traded Fund
TFSL,4286737000,Banks
TFX,12110480000,'Medical Equipment Supplies & Distribution'
TG,773359100,Non-Paper Containers & Packaging
TGA,163672900,Oil & Gas Exploration and Production
TGB,257455700,Specialty Mining & Metals
TGC,7331960,Oil & Gas Exploration and Production
TGEN,100271400,Renewable Energy Equipment & Services
TGH,1015999000,Corporate Financial Services
TGI,1120104000,Aerospace & Defense
TGLS,315967700,Construction Supplies & Fixtures
TGNA,2294833000,Broadcasting
TGP,1414453000,Oil & Gas Transportation Services
TGS,1379807000,Oil & Gas Exploration and Production
TGT,38163300000,Discount Stores
TGTX,1060142000,Biotechnology & Medical Research
THC,3517690000,Healthcare Facilities & Services
THD,,Exchange Traded Fund
THFF,533094500,Property & Casualty Insurance
THG,5097735000,Property & Casualty Insurance
THM,124522200,Gold
THO,5001844000,Recreational Products
THQ,,
THR,719409200,Electrical Components & Equipment
THRM,1291452000,'Auto Truck & Motorcycle Parts'
THS,2659143000,Food Processing
THST,6160040,Distillers & Wineries
THW,,
TI,17355620000,Integrated Telecommunications Services
TI.A,17355620000,Integrated Telecommunications Services
TIBR,151350000,Holding Companies
TIBRU,151350000,Holding Companies
TIER,1035572000,Commercial REITs
TIF,16087210000,Apparel & Accessories Retailers
TIG,613151040,Biotechnology & Medical Research
TIK,9116480,Aerospace & Defense
TILE,1356471000,Home Furnishings
TILT,,Exchange Traded Fund
TIP,,Exchange Traded Fund
TIPT,255569000,Holding Companies
TIPX,,Exchange Traded Fund
TIPZ,,Exchange Traded Fund
TIS,48763490,Personal Products
TISA,19187490,Software
TISI,634233300,Business Support Services
TITN,463682400,Heavy Machinery & Vehicles
TIVO,1733785000,Broadcasting
TJX,55238620000,Discount Stores
TK,766314200,Oil & Gas Transportation Services
TKAT,22974850,Internet Services
TKC,5941650000,Wireless Telecommunications Services
TKR,3782853000,Industrial Machinery & Equipment
TLDH,,Exchange Traded Fund
TLEH,,Exchange Traded Fund
TLF,70687620,Textiles & Leather Goods
TLGT,148230700,Pharmaceuticals
TLH,,Exchange Traded Fund
TLI,,
TLK,25423170000,Integrated Telecommunications Services
TLND,1691609000,Software
TLP,616117300,Oil & Gas Transportation Services
TLRA,207118700,Software
TLRD,1701876000,Apparel & Accessories Retailers
TLT,,Exchange Traded Fund
TLTD,,Exchange Traded Fund
TLTE,,Exchange Traded Fund
TLYS,342754900,Apparel & Accessories Retailers
TM,212525000000,Auto & Truck Manufacturers
TMCXU,,
TMF,,Exchange Traded Fund
TMFC,,
TMHC,2502671000,Homebuilding
TMK,9732970000,Life & Health Insurance
TMO,85956380000,Advanced Medical Equipment & Technology
TMP,1307268000,Banks
TMQ,168090990,Integrated  Mining
TMSR,82012420,Industrial Machinery & Equipment
TMST,761004500,Steel
TMUS,47923000000,Wireless Telecommunications Services
TMV,,Exchange Traded Fund
TNA,,Exchange Traded Fund
TNAV,240579900,Software
TNC,1424164000,Industrial Machinery & Equipment
TNDM,710963600,'Medical Equipment Supplies & Distribution'
TNET,3723465000,Employment Services
TNK,265305100,Oil & Gas Transportation Services
TNP,307282300,Oil & Gas Transportation Services
TNTR,11833490,Computer Hardware
TNXP,26143840,Biotechnology & Medical Research
TOCA,184182400,Biotechnology & Medical Research
TOK,,Exchange Traded Fund
TOL,6189783000,Homebuilding
TOLZ,,Exchange Traded Fund
TOO,1135825000,Oil & Gas Transportation Services
TOPS,23404800,Marine Freight & Logistics
TORC,256343300,Pharmaceuticals
TOT,159077200000,Integrated Oil & Gas
TOTL,,Exchange Traded Fund
TOUR,810690400,Leisure & Recreation
TOWN,2294474000,Banks
TOWR,600348300,'Auto Truck & Motorcycle Parts'
TPB,502494100,Tobacco
TPC,1025712000,Construction & Engineering
TPGE,1415700000,Holding Companies
TPGE.U,1415700000,Holding Companies
TPGH,,
TPGH.U,,
TPH,2682951000,Homebuilding
TPHS,232464500,Real Estate Development & Operations
TPIC,896411400,Renewable Energy Equipment & Services
TPIV,,
TPL,5351538000,Oil & Gas Exploration and Production
TPOR,,Exchange Traded Fund
TPR,12747450000,Apparel & Accessories Retailers
TPRE,1354736000,Reinsurance
TPVG,,
TPX,2591966000,Home Furnishings
TPYP,,Exchange Traded Fund
TPZ,,
TQQQ,,Exchange Traded Fund
TR,1971440000,Food Processing
TRC,645642000,Real Estate Development & Operations
TRCB,146978300,Banks
TRCH,86539640,Oil & Gas Exploration and Production
TRCO,3164977000,Broadcasting
TREC,328355400,Commodity Chemicals
TREE,3245750000,Consumer Lending
TREX,3455757000,Construction Supplies & Fixtures
TRGP,10269260000,Oil & Gas Transportation Services
TRHC,1044917000,Advanced Medical Equipment & Technology
TRI,27538370000,Professional Information Services
TRIB,111788800,Pharmaceuticals
TRIL,79036120,Biotechnology & Medical Research
TRIP,6798730000,Leisure & Recreation
TRK,698043300,Leisure & Recreation
TRMB,8642938000,Software
TRMD,562737540,Oil & Gas Transportation Services
TRMK,2206309000,Banks
TRN,5259491000,Industrial Conglomerates
TRNC,576250600,Consumer Publishing
TRNO,2118986000,Commercial REITs
TRNS,128749800,Electrical Components & Equipment
TROV,13988410,'Medical Equipment Supplies & Distribution'
TROW,29390650000,Investment Management & Fund Operators
TROX,2240408000,Specialty Chemicals
TRP,37109810000,Oil & Gas Transportation Services
TRPX,15591630,Pharmaceuticals
TRQ,5600968000,Integrated  Mining
TRS,1318026000,Non-Paper Containers & Packaging
TRST,853400100,Banks
TRT,16166400,Semiconductor Equipment & Testing
TRTN,2907548000,Business Support Supplies
TRTX,1228175000,Consumer Lending
TRU,12576400000,Professional Information Services
TRUE,970970400,Internet Services
TRUP,987065400,Life & Health Insurance
TRV,35412340000,Property & Casualty Insurance
TRVG,1683394000,Internet Services
TRVN,118265600,Biotechnology & Medical Research
TRX,68912240,Gold
TRXC,638447300,'Medical Equipment Supplies & Distribution'
TS,21941730000,Oil Related Services and Equipment
TSBK,243150100,Banks
TSC,739338400,Banks
TSCO,8951168000,Other Specialty Retailers
TSE,3246983000,Specialty Chemicals
TSEM,2470086000,Semiconductors
TSG,5519323600,Software
TSI,,
TSLA,47346970000,Auto & Truck Manufacturers
TSLF,,
TSLX,1243244000,Closed End Funds
TSM,197958400000,Semiconductors
TSN,25575270000,Food Processing
TSQ,107230600,Broadcasting
TSRI,10447390,IT Services & Consulting
TSRO,2837668000,Biotechnology & Medical Research
TSS,15700210000,IT Services & Consulting
TST,88543840,Professional Information Services
TSU,8957701000,Wireless Telecommunications Services
TTAC,,Exchange Traded Fund
TTAI,,Exchange Traded Fund
TTC,6447095000,Heavy Machinery & Vehicles
TTD,3477602000,Internet Services
TTEC,1683846000,IT Services & Consulting
TTEK,2994917000,Environmental Services & Equipment
TTFS,,Exchange Traded Fund
TTGT,708054300,IT Services & Consulting
TTI,534927100,Oil Related Services and Equipment
TTM,13711070000,Auto & Truck Manufacturers
TTMI,1770985000,Semiconductors
TTNP,17599110,Pharmaceuticals
TTOO,319496400,'Medical Equipment Supplies & Distribution'
TTP,,
TTPH,192579800,Pharmaceuticals
TTS,385905500,Construction Supplies & Fixtures
TTT,,Exchange Traded Fund
TTWO,12814900000,Toys & Juvenile Products
TU,21001540000,Integrated Telecommunications Services
TUES,119215300,Discount Stores
TUP,2298749000,'Appliances Tools & Housewares'
TUR,,Exchange Traded Fund
TURN,67533790,Investment Management & Fund Operators
TUSA,,Exchange Traded Fund
TUSK,1392850000,Oil & Gas Drilling
TUZ,,Exchange Traded Fund
TV,14763860000,Broadcasting
TVPT,2213125000,Leisure & Recreation
TVTY,1535228000,Healthcare Facilities & Services
TWI,707703500,'Auto Truck & Motorcycle Parts'
TWIN,333254600,Heavy Electrical Equipment
TWLO,5098380000,Software
TWM,,Exchange Traded Fund
TWMC,41570860,Other Specialty Retailers
TWN,,
TWNK,1375838000,Food Processing
TWO,2712199000,Residential REITs
TWOU,4876752000,IT Services & Consulting
TWTR,25312180000,Internet Services
TWX,73671020000,Entertainment Production
TX,7565902000,Steel
TXMD,1386139000,Pharmaceuticals
TXN,109208100000,Semiconductors
TXRH,4339127000,Restaurants & Bars
TXT,17041910000,Aerospace & Defense
TY,,
TYBS,,Exchange Traded Fund
TYD,,Exchange Traded Fund
TYG,,
TYHT,38858350,Pharmaceuticals
TYL,8729113000,Software
TYME,360280600,Biotechnology & Medical Research
TYNS,,Exchange Traded Fund
TYO,,Exchange Traded Fund
TYPE,904622900,IT Services & Consulting
TZA,,Exchange Traded Fund
TZOO,204369500,Leisure & Recreation
UA,8829265000,Apparel & Accessories
UAA,8829265000,Apparel & Accessories
UAE,,Exchange Traded Fund
UAL,19874390000,Airlines
UAMY,20111470,Specialty Mining & Metals
UAN,333051900,Agricultural Chemicals
UAVS,23157240,Aerospace & Defense
UBA,811231400,Commercial REITs
UBCP,71398710,Banks
UBFO,185884800,Banks
UBIO,,Exchange Traded Fund
UBNK,895923100,Banks
UBNT,6348564000,Communications & Networking
UBOH,72388660,Banks
UBOT,,Exchange Traded Fund
UBP,811231400,Commercial REITs
UBR,,Exchange Traded Fund
UBS,61403520000,Investment Management & Fund Operators
UBSH,2710279000,Banks
UBSI,3884974000,Banks
UBT,,Exchange Traded Fund
UBX,544746000,Pharmaceuticals
UCBA,113430100,Banks
UCBI,2614255000,Banks
UCC,,Exchange Traded Fund
UCFC,523585000,Banks
UCO,,Exchange Traded Fund
UCTT,675351300,Semiconductor Equipment & Testing
UDBI,,Exchange Traded Fund
UDN,,Exchange Traded Fund
UDOW,,Exchange Traded Fund
UDR,9507842000,Residential REITs
UE,2396026000,Commercial REITs
UEC,257249500,Uranium
UEIC,437897900,Household Electronics
UEPS,569759100,Business Support Services
UEVM,,Exchange Traded Fund
UFAB,91024370,Commodity Chemicals
UFCS,1329837000,Property & Casualty Insurance
UFI,585093100,Textiles & Leather Goods
UFPI,2230351000,Forest & Wood Products
UFPT,227797000,Commodity Chemicals
UFS,2943640000,Paper Products
UG,91656660,Pharmaceuticals
UGA,,Exchange Traded Fund
UGE,,Exchange Traded Fund
UGI,8636857000,Natural Gas Utilities
UGL,,Exchange Traded Fund
UGP,7414875000,Oil & Gas Refining and Marketing
UHAL,6978412000,Ground Freight & Logistics
UHN,,Exchange Traded Fund
UHS,11018030000,Healthcare Facilities & Services
UHT,839796400,Specialized REITs
UIHC,891680200,Property & Casualty Insurance
UIS,609026100,IT Services & Consulting
UITB,,Exchange Traded Fund
UIVM,,Exchange Traded Fund
UJB,,Exchange Traded Fund
UL,164524000000,Personal Products
ULBI,150383900,Electrical Components & Equipment
ULE,,Exchange Traded Fund
ULH,699934100,Ground Freight & Logistics
ULST,,Exchange Traded Fund
ULTA,15191550000,Other Specialty Retailers
ULTI,8127103000,Software
ULVM,,Exchange Traded Fund
UMBF,3894959000,Banks
UMC,6852105000,Semiconductors
UMDD,,Exchange Traded Fund
UMH,545824300,Residential REITs
UMPQ,5237891000,Banks
UMRX,336286500,Biotechnology & Medical Research
UN,164524000000,Personal Products
UNAM,41130280,Property & Casualty Insurance
UNB,225739200,Banks
UNF,3351891000,Business Support Services
UNFI,2286052000,Food Retail & Distribution
UNG,,Exchange Traded Fund
UNH,235392400000,Managed Health care
UNIT,3550975000,Specialized REITs
UNL,,Exchange Traded Fund
UNM,8558019000,Life & Health Insurance
UNP,111731900000,Ground Freight & Logistics
UNT,1131190000,Oil & Gas Exploration and Production
UNTY,245238900,Banks
UNVR,3857522000,Commodity Chemicals
UONE,87361470,Broadcasting
UONEK,87361470,Broadcasting
UPL,336961600,Oil & Gas Exploration and Production
UPLD,730169300,Software
UPRO,,Exchange Traded Fund
UPS,99485290000,Air Freight & Courier Services
UPV,,Exchange Traded Fund
UPW,,Exchange Traded Fund
UQM,60635410,Heavy Electrical Equipment
URA,,Exchange Traded Fund
URBN,4578883000,Apparel & Accessories Retailers
URE,,Exchange Traded Fund
URG,103641800,Uranium
URGN,934783200,Biotechnology & Medical Research
URI,13537640000,Business Support Services
URTH,,Exchange Traded Fund
URTY,,Exchange Traded Fund
USA,,
USAC,1617078000,Oil Related Services and Equipment
USAG,,Exchange Traded Fund
USAI,,Exchange Traded Fund
USAK,194048200,Ground Freight & Logistics
USAP,178224200,Steel
USAS,148204030,Precious Metals & Minerals
USAT,724551300,IT Services & Consulting
USAU,25160520,Gold
USB,83009920000,Banks
USCI,,Exchange Traded Fund
USCR,986752200,Construction Materials
USD,,Exchange Traded Fund
USDP,289706000,Construction & Engineering
USDU,,Exchange Traded Fund
USDY,,Exchange Traded Fund
USEG,17123510,Mining Support Services & Equipment
USEQ,,Exchange Traded Fund
USFD,7725780000,Food Retail & Distribution
USFR,,Exchange Traded Fund
USG,5759276000,Construction Materials
USHY,,Exchange Traded Fund
USL,,Exchange Traded Fund
USLB,,Exchange Traded Fund
USLM,440312700,Construction Supplies & Fixtures
USM,3067807000,Wireless Telecommunications Services
USMC,,Exchange Traded Fund
USMF,,Exchange Traded Fund
USMV,,Exchange Traded Fund
USNA,2722277000,Personal Products
USO,,Exchange Traded Fund
USOD,,Exchange Traded Fund
USOU,,Exchange Traded Fund
USPH,1192837000,Healthcare Facilities & Services
USRT,,Exchange Traded Fund
UST,,Exchange Traded Fund
USTB,,Exchange Traded Fund
USVM,,Exchange Traded Fund
UTES,,Exchange Traded Fund
UTF,,
UTG,,
UTHR,4511161000,Biotechnology & Medical Research
UTI,76815700,Business Support Services
UTL,718837600,Electric Utilities
UTLF,,Exchange Traded Fund
UTMD,382380200,'Medical Equipment Supplies & Distribution'
UTSI,169058000,Communications & Networking
UTSL,,Exchange Traded Fund
UTX,101631600000,Aerospace & Defense
UUP,,Exchange Traded Fund
UUU,3228330,Communications & Networking
UUUU,152197680,Uranium
UVE,1257024000,Property & Casualty Insurance
UVSP,871912400,Banks
UVV,1653012000,Tobacco
UVXY,,Exchange Traded Fund
UWM,,Exchange Traded Fund
UWN,37841020,Casinos & Gaming
UXI,,Exchange Traded Fund
UYG,,Exchange Traded Fund
UYM,,Exchange Traded Fund
V,296286500000,Internet Services
VAC,3177184000,'Hotels Motels & Cruise Lines'
VALE,74504230000,Steel
VALQ,,Exchange Traded Fund
VALU,195286100,Professional Information Services
VALX,,Exchange Traded Fund
VAM,,
VAMO,,Exchange Traded Fund
VAR,10840840000,Advanced Medical Equipment & Technology
VAW,,Exchange Traded Fund
VB,,Exchange Traded Fund
VBF,,
VBFC,48258680,Banks
VBIV,,
VBK,,Exchange Traded Fund
VBLT,64240540,Biotechnology & Medical Research
VBND,,Exchange Traded Fund
VBR,,Exchange Traded Fund
VBTX,747643900,Banks
VC,,
VCEL,502534300,Pharmaceuticals
VCF,,
VCIT,,Exchange Traded Fund
VCLT,,Exchange Traded Fund
VCO,1612355000,Distillers & Wineries
VCR,,Exchange Traded Fund
VCRA,801039500,Communications & Networking
VCSH,,Exchange Traded Fund
VCTR,,
VCV,,
VCYT,257595000,Biotechnology & Medical Research
VDC,,Exchange Traded Fund
VDE,,Exchange Traded Fund
VDSI,830427200,IT Services & Consulting
VEA,,Exchange Traded Fund
VEAC,1395870000,Holding Companies
VEACU,1395870000,Holding Companies
VEC,362099900,Business Support Services
VECO,805852600,Semiconductors
VEDL,13821470000,Specialty Mining & Metals
VEEV,11014790000,Advanced Medical Equipment & Technology
VEGA,,Exchange Traded Fund
VEGI,,Exchange Traded Fund
VEON,4776188000,Wireless Telecommunications Services
VER,6864979000,Commercial REITs
VERI,335323900,IT Services & Consulting
VERU,105955600,Pharmaceuticals
VESH,,Exchange Traded Fund
VET,4290654500,Oil & Gas Exploration and Production
VETS,,Exchange Traded Fund
VEU,,Exchange Traded Fund
VFC,32235140000,Apparel & Accessories
VFH,,Exchange Traded Fund
VFL,,
VFLQ,,Exchange Traded Fund
VFMF,,Exchange Traded Fund
VFMO,,Exchange Traded Fund
VFMV,,Exchange Traded Fund
VFQY,,Exchange Traded Fund
VFVA,,Exchange Traded Fund
VG,2669377000,Wireless Telecommunications Services
VGI,,
VGIT,,Exchange Traded Fund
VGK,,Exchange Traded Fund
VGLT,,Exchange Traded Fund
VGM,,
VGR,2586534000,Tobacco
VGSH,,Exchange Traded Fund
VGT,,Exchange Traded Fund
VGZ,70922210,Gold
VHC,187410600,IT Services & Consulting
VHI,2286012000,Specialty Chemicals
VHT,,Exchange Traded Fund
VIA,11305880000,Entertainment Production
VIAB,11305880000,Entertainment Production
VIAV,2240523000,Communications & Networking
VICI,7350792000,Specialized REITs
VICL,36431500,Biotechnology & Medical Research
